t,CONST_TURNOVER (MoM % change) m1,CONST_TURNOVER (MoM % change) m2,CONST_TURNOVER (MoM % change) m3,PERMITS (level change) m1,PERMITS (level change) m2,PERMITS (level change) m3,MFG_ORDERS (MoM % change) m1,MFG_ORDERS (MoM % change) m2,MFG_ORDERS (MoM % change) m3,IND_PROD (MoM % change) m1,IND_PROD (MoM % change) m2,IND_PROD (MoM % change) m3,CAP_UTIL (ppt change),MFG_TURNOVER (MoM % change) m1,MFG_TURNOVER (MoM % change) m2,MFG_TURNOVER (MoM % change) m3,RETAIL_TURNOVER (MoM % change) m1,RETAIL_TURNOVER (MoM % change) m2,RETAIL_TURNOVER (MoM % change) m3,CONSUMPTION (QoQ % change),DISP_INC (QoQ % change),EMPLOYMENT_ESA (level change) m1,EMPLOYMENT_ESA (level change) m2,EMPLOYMENT_ESA (level change) m3,UNEMPLOYMENT (ppt change) m1,UNEMPLOYMENT (ppt change) m2,UNEMPLOYMENT (ppt change) m3,EMPLOYMENT_SV (level change) m1,EMPLOYMENT_SV (level change) m2,EMPLOYMENT_SV (level change) m3,ULC (QoQ % change),VACANCIES m1,VACANCIES m2,VACANCIES m3,IMPORT_PRC (MoM % change) m1,IMPORT_PRC (MoM % change) m2,IMPORT_PRC (MoM % change) m3,EXPORT_PRC (MoM % change) m1,EXPORT_PRC (MoM % change) m2,EXPORT_PRC (MoM % change) m3,IMPORTS (QoQ % change),EXPORTS (QoQ % change),IFO_BCI m1,IFO_BCI m2,IFO_BCI m3,IFO_EMP m1,IFO_EMP m2,IFO_EMP m3,GDP (QoQ % change),HICP (MoM % change) m1,HICP (MoM % change) m2,HICP (MoM % change) m3,CPI_CORE (MoM % change) m1,CPI_CORE (MoM % change) m2,CPI_CORE (MoM % change) m3,PPI (MoM % change) m1,PPI (MoM % change) m2,PPI (MoM % change) m3,GNI (QoQ % change)
1997-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-0.7570999999999799,36.97539999999998,-35.83969999999999,1.46520146520146,0.0,3.429602888086647,-0.6578947368421018,0.5298013245033095,1.1857707509881354,1.4000000000000057,-2.1052631578947434,0.7168458781362075,2.313167259786475,0.41407867494824835,-1.2371134020618624,0.20876826722338038,0.38186157517901,0.2433265324167877,-99.0,43.0,26.0,0.09999999999999964,0.0,0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,0.40074456901122435,517.4807692307693,518.1923076923077,518.7980769230769,0.768245838668391,0.5082592121982143,0.12642225031607168,0.25094102885823144,0.12515644555692873,0.24999999999999467,2.9571217348447476,1.8365717327655018,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.510379191,0.1981332872094802,-0.1721170395869165,0.17241379310344307,0.5277044854881341,0.2624671916010568,0.0,-0.14598540145984717,0.14619883040933868,-0.14598540145984717,-1.9664450127877209
1997-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-14.133899999999983,14.0077,-13.503000000000043,1.0471204188481797,-1.899827288428324,1.936619718309851,-0.5208333333333259,-0.654450261780104,2.766798418972316,0.5,-0.8695652173912993,0.5263157894736858,2.2687609075043635,1.2499999999999956,-1.5432098765432056,1.6718913270637348,0.22586780789348726,0.8187027514423795,25.0,11.0,20.0,0.09999999999999964,0.0,0.0,23.87735849056604,24.632075471698112,21.830188679245282,-1.1813138945726664,517.4807692307693,518.1923076923077,518.7980769230769,-0.2525252525252597,0.37974683544304,0.12610340479193294,0.12468827930174342,0.24906600249066102,0.1242236024844745,0.9334609861177512,2.9012023000522635,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.112140537,-0.1721170395869165,0.17241379310344307,0.0,0.0,0.5235602094240788,0.13020833333334814,0.14619883040933868,0.29197080291971655,0.0,2.654553271597604
1997-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,1.6406000000000063,-10.979099999999988,15.395900000000012,-0.17271157167529916,1.038062283737018,2.2260273972602773,1.153846153846172,-3.041825095057038,0.9150326797385588,0.8999999999999915,2.0477815699658564,-2.1739130434782594,1.3675213675213627,-1.8499486125385323,-2.3036649214659755,1.9292604501607746,-0.237219784130005,0.6506804925469734,26.0,52.0,-24.0,0.0,0.0,0.0,23.87735849056604,24.632075471698112,21.830188679245282,-0.26509743881841796,517.4807692307693,518.1923076923077,518.7980769230769,1.0075566750629594,0.8728179551122262,-0.8652657601977753,0.24813895781639062,0.24752475247524774,0.0,3.319895660422101,5.308610617221254,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.392818328,0.1721170395869276,0.3436426116838476,0.1712328767123239,0.2600780234070177,0.25940337224383825,0.0,0.14556040756912303,0.43604651162789665,-0.14471780028942893,0.5001443506052583
1997-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-4.543000000000006,-4.669300000000021,-21.07469999999998,-0.8375209380234505,-0.8445945945945943,2.044293015332199,1.4248704663212264,0.5108556832694733,0.8894536213468918,0.7999999999999972,-0.1686340640809303,1.6891891891891886,1.1627906976744207,2.208201892744488,-2.4691358024691468,-0.42194092827003704,0.7252407561526564,0.5508550970998893,21.0,0.0,-35.0,0.0,0.0,0.0,23.87735849056604,24.632075471698112,21.830188679245282,0.004486417915394725,517.4807692307693,518.1923076923077,518.7980769230769,0.0,-0.12468827930175452,-0.12484394506865337,0.12345679012344402,0.12330456226881115,0.0,1.3082396144135977,1.4230583695127752,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.743448083,0.0,0.0,0.17094017094017033,0.0,0.2587322121604174,0.0,0.14492753623187582,0.0,0.14471780028944004,0.7501244138388596
1998-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-11.231500000000011,-7.066999999999979,10.979099999999988,1.001669449081799,-0.6611570247933907,1.9966722129783676,0.6297229219143663,-0.12515644555696204,1.2531328320801949,0.10000000000000853,-1.8062397372742178,0.8361204013378032,1.8242122719734688,1.165254237288127,0.6282722513089034,2.393340270551514,0.5193578847969782,0.05923430851149103,22.0,71.0,76.0,0.0,0.0,-0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,-0.680704563961565,517.4807692307693,518.1923076923077,518.7980769230769,-0.2500000000000058,-0.7518796992481147,-0.5050505050505083,-0.12315270935961964,-0.12330456226880004,0.0,3.7834164023561323,2.1640903686088064,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.954809421,-0.17064846416382506,-0.17094017094017033,0.0,-0.3870967741935405,0.2590673575129543,0.12919896640826156,-0.28901734104046506,0.0,0.14492753623187582,0.35038331332100103
1998-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,16.784099999999995,20.56989999999999,-11.35759999999999,-0.16313213703098572,-1.4705882352941235,0.16583747927032544,-0.4950495049504844,0.3731343283582156,-0.9913258983890949,0.3999999999999915,-1.3029315960912058,0.8250825082508184,1.1456628477904962,-3.150406504065051,0.41972717733473885,-1.2539184952978122,-0.32879286049788403,-0.11327855003456788,76.0,67.0,68.0,0.0,-0.09999999999999964,-0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,1.4136143487093689,517.4807692307693,518.1923076923077,518.7980769230769,-0.3807106598984755,-0.7643312101910715,-0.38510911424904926,-0.12345679012345512,-0.12360939431398377,-0.12376237623761277,2.357563850687616,1.6527001862197466,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.461654134,0.1712328767123239,0.34188034188034067,0.0,0.0,0.774193548387081,0.0,-0.4341534008682979,0.0,-0.14534883720929148,-0.3427569826980781
1998-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-29.65609999999998,21.453299999999984,-7.067000000000007,0.0,-2.980132450331119,3.0716723549488067,2.50312891113893,-1.831501831501836,-0.9950248756219082,-0.5999999999999943,-0.3236245954692518,-1.1363636363636465,-0.9852216748768461,2.4338624338624326,-1.2396694214876103,0.0,0.7657869934024619,0.9963158737786415,77.0,106.0,73.0,0.0,-0.09999999999999964,-0.10000000000000142,23.87735849056604,24.632075471698112,21.830188679245282,0.19088405548144394,517.4807692307693,518.1923076923077,518.7980769230769,-0.3865979381443285,-0.9055627425614499,-1.0443864229764954,-0.12391573729865213,-0.1240694789081842,-0.1242236024844634,0.5758157389635254,-1.1678497824593626,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.48955727,0.0,0.0,0.17035775127767216,0.1280409731114096,0.0,0.0,-0.14556040756915634,-0.1457725947521804,-0.14598540145984717,1.2094976890241638
1998-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-5.047799999999995,-11.610099999999989,23.220200000000006,-3.6423841059602613,-1.2027491408934776,3.130434782608682,0.5025125628140836,-1.2499999999999956,0.12658227848101333,-1.0,0.3316749585406287,-1.6528925619834656,2.184873949579824,0.4184100418409997,2.3958333333333304,-1.9328585961342792,0.9353443236291392,0.9757025946837583,60.0,15.0,25.0,-0.09999999999999964,0.0,-0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,0.8583449657659115,517.4807692307693,518.1923076923077,518.7980769230769,-0.6596306068601621,-0.13280212483398612,-0.6648936170212782,-0.3731343283582267,0.0,-0.12484394506865337,-0.42408821034773947,-1.621872103799804,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.025630556,-0.170068027210879,0.0,-0.17035775127768327,0.12787723785165905,0.0,0.12771392081738497,-0.43859649122808264,-0.587371512481627,0.0,0.9317928432278855
1999-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-19.434300000000007,-23.220100000000002,18.4247,-1.3490725126475533,0.17094017094017033,0.5119453924914641,1.7699115044247815,-1.8633540372670843,0.7594936708860578,-0.5,-0.8223684210526327,-1.8242122719734577,3.378378378378377,0.10373443983402453,0.6217616580310725,1.029866117404743,1.4479323526004784,0.6822979493365411,44.0,23.0,16.0,-0.09999999999999964,-0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,-1.1786619562438538,517.4807692307693,518.1923076923077,518.7980769230769,-0.2677376171352108,-0.13422818791946067,0.6720430107526987,-0.374999999999992,-0.12547051442911572,0.12562814070353756,4.131175468483805,0.5652378709373629,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.160574279,0.0,-0.17064846416382506,0.17094017094017033,-0.7653061224489943,0.12853470437019787,0.38510911424902705,-0.4431314623338234,-0.14836795252226587,0.0,0.02201348719188534
1999-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,0.2523999999999944,3.659700000000015,0.7570999999999799,0.679117147707986,0.6745362563237878,3.015075376884413,0.8793969849246297,0.37359900373599153,-0.1240694789081842,-0.29999999999999716,-1.9607843137254943,1.1666666666666714,1.6474464579901094,-3.669724770642191,0.31746031746031633,0.6329113924050667,0.422470883763415,0.5993610143896433,-147.0,124.0,198.0,-0.10000000000000142,-0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,1.574614260371776,517.4807692307693,518.1923076923077,518.7980769230769,0.6675567423231055,0.13262599469494596,0.9271523178808083,0.0,0.12547051442910462,0.12531328320803947,3.1083844580777065,5.26932084309133,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.126776732,0.682593856655278,-0.16949152542372614,0.0,0.12787723785165905,0.12771392081738497,0.0,0.2971768202080227,-0.1481481481481417,0.2967359050444873,0.9546248607265717
1999-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,0.3786000000000058,-12.114800000000002,3.2811000000000092,0.4878048780487809,4.53074433656957,-1.5479876160990558,0.7453416149068248,0.9864364981504448,-0.6105006105006083,0.3999999999999915,0.6482982171799101,0.48309178743961567,1.9230769230769384,-0.3144654088050425,1.3669821240799296,-3.526970954356856,-0.034110289937461236,0.6044741633041806,80.0,116.0,41.0,-0.09999999999999964,0.0,-0.09999999999999964,-31.0,32.0,60.0,-0.8407315638027213,517.4807692307693,518.1923076923077,518.7980769230769,0.7874015748031482,0.5208333333333481,0.7772020725388629,0.25031289111387967,0.12484394506866447,0.37406483790523026,2.4791749305830946,2.0689655172413834,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.370899359,0.339558573853993,0.0,0.16920473773265332,-0.12755102040817867,0.0,0.0,0.44378698224853963,0.14727540500736325,0.14705882352941124,0.8105125265450708
1999-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,5.30019999999999,-11.736199999999997,-8.076599999999985,0.7861635220125729,1.2480499219968966,0.46224961479197635,1.228501228501222,0.0,0.24271844660193054,0.5,-0.4716981132075526,0.0,2.527646129541883,3.3333333333333215,0.20811654526535772,0.20768431983384517,1.2056414922656966,1.3410280598560975,45.0,87.0,167.0,0.0,-0.09999999999999964,-0.10000000000000142,20.0,94.0,47.0,0.2640488228212279,517.4807692307693,518.1923076923077,518.7980769230769,0.7712082262210984,1.5306122448979442,1.7587939698492594,0.3726708074534235,0.12376237623763497,0.49443757725586845,0.05806077027288303,2.1142109851787216,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.475836049,0.0,0.33783783783782884,0.16835016835017313,0.12771392081738497,0.12755102040815647,-0.127388535031836,0.2936857562408246,0.14641288433383526,0.0,0.7099648010380211
2000-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-67.76740000000001,-17.91980000000001,13.503000000000014,-3.6809815950920366,5.732484076433142,2.409638554216853,-0.8474576271186307,2.19780219780219,-0.11947431302270495,1.0,-2.6194144838212696,2.373417721518978,1.3910355486862258,-0.10362694300517505,1.0373443983402453,-0.9240246406570951,0.6743088334457026,0.7383003577425606,165.0,81.0,70.0,0.0,-0.09999999999999964,0.0,32.0,44.0,33.0,-0.0637314850128301,426.0,432.0,433.0,0.4938271604938427,1.1056511056510843,0.486026731470246,0.24600246002459691,0.12269938650306678,0.2450980392156854,3.423597678916823,4.695837780149414,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.542171588,0.1680672268907557,-0.1677852348993314,0.1680672268907557,0.12755102040815647,0.0,0.0,0.5847953216374213,-0.29069767441860517,0.1457725947521915,1.7130313081155535
2000-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-9.212400000000002,2.7763999999999953,-0.6310000000000002,1.0294117647058787,0.14556040756912303,2.1802325581395277,1.4354066985645897,2.358490566037741,-2.880184331797231,0.8000000000000114,0.45731707317075987,2.5796661608497473,0.887573964497057,0.932642487046631,0.30800821355236874,-1.3306038894575156,0.8818932797499457,0.11656173091152411,26.0,29.0,41.0,-0.09999999999999964,0.0,0.0,26.0,67.0,0.0,-0.054240350807621684,442.0,454.0,455.0,-0.241837968561065,1.696969696969708,0.47675804529201393,0.3667481662591676,0.3654080389768666,0.0,2.936225921077251,3.7308868501529258,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.79773608,-0.1677852348993314,0.0,0.3361344537815114,0.1273885350318471,0.0,0.0,0.29112081513829047,0.2902757619738683,0.4341534008683201,-0.34173695867301124
2000-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,0.3785999999999916,-0.2523999999999944,-1.1358000000000033,0.0,0.426742532005675,-0.4249291784702458,2.491103202846978,0.578703703703698,0.11507479861909697,0.5999999999999943,-0.14662756598241566,1.90895741556536,-0.5763688760807018,0.10373443983402453,0.4145077720207224,-1.1351909184726616,-0.011065619121397585,0.2705547730144975,5.0,17.0,-11.0,-0.09999999999999964,0.0,0.0,40.0,45.0,-46.0,0.7929412228688593,459.0,457.0,459.0,0.47449584816132706,0.7083825265643329,1.8757327080891173,0.24271844660193054,0.4842615012106588,0.48192771084338837,3.2885174418604723,1.631289308176087,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.073053787,0.16750418760467234,0.0,0.5016722408026864,0.12722646310434627,0.0,-0.12706480304957024,0.7204610951008661,0.42918454935620964,0.8547008547008517,-0.4522310823283693
2000-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-11.988599999999991,-4.164500000000004,-6.436000000000007,0.2844950213371389,0.28368794326241176,1.555869872701554,-0.34482758620689724,0.46136101499423265,0.4592422502870397,0.7000000000000028,0.7246376811594235,0.2877697841726645,0.5738880918220834,0.7306889352818313,0.0,0.932642487046631,-0.08853474988933518,0.34201866212646426,-6.0,3.0,7.0,-0.10000000000000053,0.0,-0.09999999999999964,-5.0,23.0,8.0,0.9481605216341116,463.0,471.0,476.0,0.690448791714604,0.45714285714286707,-1.7064846416382284,0.47961630695443347,0.0,-0.23866348448687846,5.101143359718563,5.298781666988983,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.425835533,0.0,0.16638935108153063,0.0,0.3816793893129944,0.0,0.3802281368821214,0.4237288135593209,0.5625879043600568,0.0,0.9708903881851638
2001-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-12.745829999999998,15.774529999999999,-3.281099999999995,-3.203342618384397,0.4316546762589857,-1.002865329512903,-0.34285714285714475,1.1467889908256979,-1.2471655328798237,0.20000000000000284,-0.5706134094151105,1.5781922525107461,-0.7062146892655385,2.361396303901442,-2.6078234704112413,0.9268795056642798,1.17412494461675,3.1752979090159617,-93.0,-14.0,-18.0,0.0,0.0,-0.10000000000000053,-73.0,16.0,10.0,-1.8722375633826172,468.0,460.0,454.0,-0.810185185185186,0.2333722287047868,-0.465657741559955,-0.23923444976075015,0.11990407673860837,0.11976047904191933,-3.765690376569042,-0.31221303948576473,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,2.123035735,0.16611295681061566,0.4975124378109541,0.0,-0.2525252525252597,0.37974683544304,0.12610340479193294,0.2797202797202747,0.0,0.2789400278940146,2.2853390186120093
2001-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,6.436000000000007,6.688399999999987,-1.2620000000000005,-3.4732272069464387,3.2983508245877147,0.2902757619738683,-1.2629161882893203,0.9302325581395321,-0.11520737327188613,-3.3000000000000114,-1.5647226173541862,0.7225433526011571,-0.14347202295553751,-0.7142857142857117,0.0,-0.5138746145940343,-0.7444712064812897,-0.2827115905940869,10.0,2.0,-57.0,0.0,0.10000000000000053,0.0,49.0,20.0,-129.0,0.43106770921861326,444.0,436.0,433.0,0.35087719298245723,0.8158508158508271,0.5780346820809301,0.11961722488038617,0.11947431302268274,0.0,0.2782608695652167,0.4237288135593209,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.251252999,0.4950495049504955,0.3284072249589487,0.16366612111293755,0.12594458438286438,0.2515723270440251,0.12547051442910462,0.4172461752433909,0.27700831024930483,0.0,-0.19592476489028732
2001-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-0.1261999999999972,-6.435999999999993,-2.9025000000000034,-3.039073806078141,1.1940298507462588,-3.539823008849541,-2.5374855824682796,2.721893491124261,-1.382488479262678,-0.6999999999999886,-1.867816091954022,2.9282576866764387,-1.1379800853485,0.10330578512398603,-0.10319917440660964,-0.619834710743794,0.44120891242003246,0.40618425730054586,-40.0,-11.0,-32.0,0.09999999999999964,0.0,0.10000000000000053,-25.0,-18.0,-92.0,0.08055649412987975,426.0,422.0,418.0,-1.379310344827589,-1.1655011655011704,-0.3537735849056589,0.0,-0.35799522673031214,-0.23952095808383866,-1.9424210891432536,-0.25683360851219694,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-2.781e-06,-0.16339869281045694,0.0,0.16366612111293755,-0.12531328320801727,0.12547051442910462,0.12531328320803947,-0.5524861878453136,0.1388888888888884,0.1386962552011317,0.20110191314093306
2001-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,0.1261999999999972,-12.493409999999997,-6.435999999999993,-1.2232415902140858,0.1547987616099311,4.482225656877881,-1.869158878504662,-0.952380952380949,1.0817307692307487,-1.5,-2.1582733812949617,-1.3235294117647123,0.44709388971686526,-1.3513513513513487,3.0558482613276983,-1.7382413087934645,0.34043487810235806,1.2916874644502974,14.0,23.0,15.0,0.09999999999999964,0.0,0.09999999999999964,157.0,-2.0,-4.0,1.2446493712624074,410.0,399.0,393.0,-1.3017751479289852,-0.11990407673861947,0.0,-0.12004801920767472,0.12019230769229061,0.12004801920768582,-1.3618677042801508,1.2874747103182038,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.311859896,-0.16339869281045694,0.0,0.0,0.3754693366708306,0.12468827930174342,0.12453300124533051,-0.969529085872578,0.0,0.13986013986013734,1.1570965522569976
2002-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,8.328949999999992,0.3785799999999995,-3.6596899999999977,-2.0710059171597517,-0.6042296072507614,2.1276595744680993,-0.23781212841853527,0.23837902264598476,0.5945303210463715,-0.10000000000000853,0.7418397626112849,0.0,-0.44182621502211195,-1.8730489073881307,-0.21208907741251393,0.10626992561106885,-0.7332822589471433,-0.963502645836134,23.0,-17.0,-25.0,0.0,0.09999999999999964,0.0,44.0,-5.0,-57.0,0.07660857722004977,395.0,400.0,401.0,0.24009603841537164,0.23952095808383866,0.5973715651135025,0.0,-0.23980815347721673,0.24038461538462563,-3.3889187735341553,-0.5084437988015278,95.43214285714285,95.50238095238095,95.40357142857144,91.9,92.1,92.5,-0.466276767,0.8183306055646433,0.0,0.16233766233766378,0.0,0.4975124378109319,0.12376237623763497,-0.13966480446926388,-0.13986013986013734,0.42016806722688926,-1.3659045776261647
2002-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,10.979069999999993,-2.01912999999999,-1.3881599999999992,0.29761904761904656,2.6706231454005858,-0.8670520231213952,0.23640661938535423,-0.8254716981132115,2.021403091557672,-0.20000000000000284,-0.14792899408283544,-0.1481481481481417,0.5934718100890191,1.1677282377919207,-0.6295907660020972,-1.055966209081305,-0.738699007717758,-0.14001550584940015,11.0,-52.0,-90.0,0.10000000000000142,0.09999999999999964,0.09999999999999964,-14.0,-44.0,-83.0,-0.3259101955155663,396.0,392.0,386.0,0.0,-0.5938242280285055,-0.5973715651135025,0.0,-0.11990407673861947,0.0,2.1158129175946616,3.048001460120453,95.43214285714285,95.50238095238095,95.40357142857144,92.0,92.1,90.8,0.386844956,0.32414910858995505,-0.1615508885298933,-0.16181229773462036,-0.12360939431398377,0.12376237623763497,0.24721878862792313,-0.4184100418409997,0.0,0.0,1.1788761036983342
2002-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,1.6405499999999904,-4.2906699999999915,-0.5047899999999998,-1.60349854227404,2.2222222222222143,-1.30434782608696,-1.5151515151515138,2.130177514792897,-0.9269988412514474,0.5,-0.4424778761061954,2.8148148148148255,-0.8645533141210526,1.6008537886873064,-0.5252100840336116,0.9503695881731611,0.7441963789847739,1.475700479733022,-3.0,-81.0,-34.0,0.09999999999999964,0.09999999999999964,0.20000000000000107,11.0,-62.0,-79.0,0.011013575587992541,370.0,364.0,351.0,-0.7211538461538547,0.2421307506053294,0.48309178743961567,-0.12004801920767472,0.12019230769229061,0.0,0.21810250817884125,1.5763372298972733,95.43214285714285,95.50238095238095,95.40357142857144,89.9,89.5,91.0,0.686422348,0.16207455429497752,-0.16181229773462036,0.16207455429497752,0.0,0.0,-0.12330456226880004,-0.1400560224089742,0.0,0.14025245441795509,1.2358434695458165
2002-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-6.814599999999999,4.921659999999989,34.70394,-0.7342143906020504,1.6272189349112454,-3.3478893740902405,-0.8187134502923965,1.2971698113207752,-1.6298020954598424,0.20000000000000284,-0.8720930232558044,0.8797653958944274,0.29069767441860517,-0.20920502092048876,-0.9433962264151052,-0.31746031746031633,0.42998897464168184,0.37026886601234654,-49.0,-50.0,-30.0,0.09999999999999964,0.09999999999999964,0.09999999999999964,-85.0,-77.0,-50.0,0.5256457766233069,343.0,333.0,324.0,0.12019230769229061,-1.080432172869139,1.0922330097087318,0.0,0.0,0.12004801920768582,2.3213638012332227,1.8308631211856996,95.43214285714285,95.50238095238095,95.40357142857144,88.7,89.9,89.2,-0.275088922,0.0,-0.16181229773462036,0.0,0.12345679012344402,0.2466091245376223,-0.24600246002460802,0.28011204481790397,0.0,0.41899441340784715,-0.41597891845481794
2003-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,14.765,-16.910299999999992,-12.367200000000011,2.8614457831325213,-0.14641288433381305,-2.1994134897360684,0.946745562130169,0.3516998827667095,0.0,-0.20000000000000284,-1.7391304347826098,0.1474926253687503,0.2945508100147043,-0.9554140127388644,0.5359056806002238,-0.5330490405117239,-0.12075968822043981,1.802703771228975,-47.0,-9.0,-75.0,0.20000000000000107,0.09999999999999964,0.09999999999999964,-30.0,-70.0,-76.0,1.2122389985689486,315.0,303.0,293.0,0.24009603841537164,0.11976047904191933,-0.8373205741626699,0.23980815347719453,0.0,-0.23923444976075015,2.1623537752569977,-3.099315068493147,95.43214285714285,95.50238095238095,95.40357142857144,89.9,88.8,89.7,-1.358215602,0.8103727714748876,0.3215434083601254,0.1602564102564097,0.2466091245376223,0.0,0.24600246002459691,1.112656467315709,0.13755158184318717,0.13736263736265908,-0.92418200944967
2003-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-8.833799999999997,-5.805009999999996,-1.7667399999999986,0.2998500749625155,-2.391629297458908,3.9816232771822557,-0.3504672897196248,-0.586166471277838,-0.5896226415094352,0.30000000000001137,0.5873715124816492,-2.1897810218978075,-0.4477611940298498,0.5359056806002238,0.10660980810235365,-0.21299254526091493,0.032974280061548455,-0.5093302712050884,-101.0,-57.0,68.0,0.09999999999999964,0.0,0.10000000000000142,-82.0,-84.0,-32.0,-0.14413660228378422,286.0,270.0,262.0,-1.930036188178541,-1.2300123001230068,0.37359900373599153,-0.23980815347721673,-0.36057692307691624,-0.12062726176116367,-1.127689104788343,-0.35341933203746345,95.43214285714285,95.50238095238095,95.40357142857144,90.7,88.4,89.1,0.145890344,-0.32000000000000917,-0.16051364365969878,0.1607717041800516,-0.24539877300613355,0.24600246002459691,0.36809815950920033,-0.5486968449931462,0.0,-0.13793103448275223,0.21655328177649924
2003-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-7.697969999999998,6.435999999999993,-3.912080000000003,-1.3254786450662803,0.5970149253731405,2.0771513353115667,1.8979833926453304,-1.9790454016298087,-0.5938242280285055,-0.4000000000000057,3.2983508245877147,-3.193033381712629,1.199400299850062,-0.10672358591249376,-0.3205128205128194,0.7502679528403,0.6812438193604997,1.1833821026796087,40.0,-60.0,-12.0,0.0,0.0,0.0,-70.0,-105.0,-13.0,-0.013879740174982391,258.0,259.0,244.0,0.0,0.496277915632759,-0.24691358024692134,0.0,0.24154589371980784,0.0,0.8071591507281983,2.9792516403617686,95.43214285714285,95.50238095238095,95.40357142857144,90.3,92.1,92.3,0.910526444,0.0,0.16051364365972098,0.1602564102564097,-0.12224938875304847,0.1223990208078174,0.0,0.13812154696131174,0.2758620689655267,0.13755158184318717,1.9185538483943665
